onset,duration,period,division,bar,beat,tatum,beat_duration,signature,pitch,loud_median,phrase_id,phrase_begin,chorus_id,chord,form,idea
33.9069387755,0.0783673469388,1,2,127,1,2,0.268798185941,"""1/4""",72,63.7301850894,10,0,1,NC,A1,#+expressive
34.4700226757,0.043537414966,1,4,129,1,4,0.258888888889,"""1/4""",69,64.4204954478,11,1,1,NC,A1,#lick
34.516462585,0.130612244898,1,2,130,1,1,0.252653061224,"""1/4""",70,67.5130346239,11,0,1,NC,A1,#lick
34.6673922902,0.330884353741,1,2,130,1,2,0.252653061224,"""1/4""",69,65.8806213191,11,0,1,NC,A1,#lick
35.006984127,0.130612244898,1,1,132,1,1,0.252675736961,"""1/4""",65,64.9561781818,11,0,1,NC,A1,#lick
35.4423582766,0.0609523809524,1,2,133,1,2,0.258911564626,"""1/4""",76,60.9617534173,12,1,1,NC,A1,##expressive
35.5149206349,0.267029478458,1,1,134,1,1,0.252471655329,"""1/4""",79,70.8783289615,12,0,1,NC,A1,##expressive
35.7906575964,0.0406349206349,1,4,135,1,1,0.258866213152,"""1/4""",76,56.0584652307,12,0,1,NC,A1,##expressive
35.8370975057,0.150929705215,1,4,135,1,2,0.258866213152,"""1/4""",74,64.8795242794,12,0,1,NC,A1,##expressive
35.9967346939,0.087074829932,1,4,135,1,4,0.258866213152,"""1/4""",72,65.2785075938,12,0,1,NC,A1,##expressive
37.2273922902,0.0609523809524,1,4,140,1,3,0.242698412698,"""1/4""",76,67.3949542547,13,1,1,NC,A1,lick
37.2970521542,0.267029478458,1,4,140,1,4,0.242698412698,"""1/4""",77,69.8617305853,13,0,1,NC,A1,lick
37.5640816327,0.171247165533,1,4,141,1,4,0.253696145125,"""1/4""",72,63.7202729508,13,0,1,NC,A1,lick
37.7498412698,0.0725623582766,1,2,142,1,2,0.242698412698,"""1/4""",69,60.569597335,13,0,1,NC,A1,lick
37.8253061224,0.142222222222,1,2,143,1,1,0.257959183673,"""1/4""",70,66.6164984222,13,0,1,NC,A1,lick
37.9675283447,0.150929705215,1,2,143,1,2,0.257959183673,"""1/4""",67,70.215660785,13,0,1,NC,A1,lick
38.1242630385,0.121904761905,1,4,144,1,1,0.268934240363,"""1/4""",65,65.3752125026,13,0,1,NC,A1,lick
38.2635827664,0.0754648526077,1,4,144,1,3,0.268934240363,"""1/4""",62,60.4079481664,13,0,1,NC,A1,lick
