onset,duration,period,division,bar,beat,tatum,beat_duration,signature,pitch,loud_median,phrase_id,phrase_begin,chorus_id,chord,form,idea
39.4448979592,0.197369614512,4,4,22,4,4,0.387551020408,"""4/4""",72,69.8187663096,13,0,1,G-,A2,line_t_asdl
39.7046712018,0.174149659864,4,2,23,1,2,0.387097505669,"""4/4""",69,75.8287047062,13,0,1,D-,A2,line_t_asdl
39.9296145125,0.200272108844,4,3,23,2,1,0.419614512472,"""4/4""",67,70.7772377698,13,0,1,D-,A2,line_t_asdl
40.2169614512,0.185759637188,4,3,23,2,3,0.419614512472,"""4/4""",65,68.3339106816,13,0,1,D-,A2,line_t_asdl
40.4027210884,0.0391836734694,4,1,23,3,1,0.41410430839,"""4/4""",64,57.1635056899,13,0,1,D-,A2,line_t_asdl
42.7551927438,0.171247165533,4,2,25,1,1,0.412358276644,"""4/4""",72,71.4148284478,14,1,1,Abj7,A2,lick
42.9641723356,0.156734693878,4,2,25,1,2,0.412358276644,"""4/4""",72,71.5286634217,14,0,1,Abj7,A2,lick
43.1499319728,0.187210884354,4,2,25,2,1,0.412494331066,"""4/4""",72,71.2941654932,14,0,1,Abj7,A2,lick
43.3835827664,0.143673469388,4,2,25,2,2,0.412494331066,"""4/4""",77,72.5974805177,14,0,1,Abj7,A2,lick
44.422675737,0.163990929705,4,2,26,1,1,0.387278911565,"""4/4""",70,68.7796955638,15,1,1,G-,A2,#lick
44.6026303855,0.146575963719,4,2,26,1,2,0.387278911565,"""4/4""",70,68.5901817636,15,0,1,G-,A2,#lick
44.7608163265,0.195918367347,4,1,26,2,1,0.402630385488,"""4/4""",70,67.535646957,15,0,1,G-,A2,#lick
45.2368253968,0.19156462585,4,1,26,3,1,0.396077097506,"""4/4""",77,70.8198536728,15,0,1,G-,A2,#lick
46.0248526077,0.210430839002,4,2,27,1,1,0.427551020408,"""4/4""",69,75.0496034005,16,1,1,Abj7,A2,#lick
46.2396371882,0.169795918367,4,2,27,1,2,0.427551020408,"""4/4""",68,71.1025408426,16,0,1,Abj7,A2,#lick
46.4094331066,0.226394557823,4,2,27,2,1,0.437392290249,"""4/4""",69,75.9058008034,16,0,1,Abj7,A2,#lick
46.6358276644,0.174149659864,4,2,27,2,2,0.437392290249,"""4/4""",68,71.1797885393,16,0,1,Abj7,A2,#lick
46.8186848073,0.200272108844,4,6,27,3,1,0.411473922902,"""4/4""",69,76.7390280776,16,0,1,Abj7,A2,#lick
47.0871655329,0.0580498866213,4,6,27,3,5,0.411473922902,"""4/4""",76,71.6633621821,16,0,1,Abj7,A2,#lick
47.1524716553,0.153832199546,4,6,27,3,6,0.411473922902,"""4/4""",77,71.4973206369,16,0,1,Abj7,A2,#lick
47.8940589569,0.113197278912,4,2,28,1,2,0.387233560091,"""4/4""",76,73.1847535616,17,1,1,G-,A2,line_t_dlas
48.0072562358,0.0696598639456,4,4,28,2,1,0.427619047619,"""4/4""",77,73.9475365024,17,0,1,G-,A2,line_t_dlas
48.0798185941,0.13641723356,4,4,28,2,2,0.427619047619,"""4/4""",76,72.7885166993,17,0,1,G-,A2,line_t_dlas
48.2409070295,0.188662131519,4,4,28,2,3,0.427619047619,"""4/4""",74,72.1333928681,17,0,1,G-,A2,line_t_dlas
48.4498866213,0.195918367347,4,2,28,3,1,0.397142857143,"""4/4""",73,71.6046448802,17,0,1,A7,A2,line_t_dlas
48.6719274376,0.16253968254,4,2,28,3,2,0.397142857143,"""4/4""",70,68.3996908035,17,0,1,A7,A2,line_t_dlas
48.8446258503,0.197369614512,4,2,28,4,1,0.42179138322,"""4/4""",69,75.1004175714,17,0,1,A7,A2,line_t_dlas
49.060861678,0.185759637188,4,2,28,4,2,0.42179138322,"""4/4""",67,71.2850855658,17,0,1,A7,A2,line_t_dlas
49.28,0.156734693878,4,2,29,1,1,0.38201814059,"""4/4""",65,73.4278724493,17,0,1,D-,A2,line_t_dlas
49.5005895692,0.146575963719,4,2,29,1,2,0.38201814059,"""4/4""",74,71.4696053837,17,0,1,D-,A2,line_t_dlas
50.1028571429,0.0696598639456,4,4,29,3,1,0.427414965986,"""4/4""",68,74.5598742982,18,1,1,D-,A2,fragment
50.1841269841,0.0261224489796,4,4,29,3,2,0.427414965986,"""4/4""",67,70.3525151213,18,0,1,D-,A2,fragment
50.2160544218,0.0449886621315,4,4,29,3,3,0.427414965986,"""4/4""",66,69.1022097478,18,0,1,D-,A2,fragment
50.709478458,0.0841723356009,4,2,29,4,2,0.422176870748,"""4/4""",62,59.6802282192,19,1,1,D-,A2,lick
50.9082993197,0.214784580499,4,1,30,1,1,0.386303854875,"""4/4""",67,72.2203845172,19,0,1,D-,A2,lick
51.3088435374,0.219138321995,4,1,30,2,1,0.387301587302,"""4/4""",65,70.3488465386,19,0,1,G-,A2,lick
51.6948752834,0.06820861678,4,4,30,3,1,0.402653061224,"""4/4""",68,68.6348079762,19,0,1,G-,A2,lick
51.7674376417,0.140770975057,4,4,30,3,2,0.402653061224,"""4/4""",69,73.9051376567,19,0,1,G-,A2,lick
51.9096598639,0.0290249433107,4,4,30,3,3,0.402653061224,"""4/4""",67,58.3160344885,19,0,1,G-,A2,lick
52.3479365079,0.0624036281179,4,2,30,4,2,0.412176870748,"""4/4""",62,68.4932123035,20,1,1,G-,A2,rhythm_mr
52.514829932,0.181405895692,4,2,31,1,1,0.402222222222,"""4/4""",67,71.6119112692,20,0,1,D-,A2,rhythm_mr
52.7470294785,0.169795918367,4,2,31,1,2,0.402222222222,"""4/4""",67,70.8345577131,20,0,1,D-,A2,rhythm_mr
52.9414965986,0.175600907029,4,2,31,2,1,0.432108843537,"""4/4""",67,71.3031193465,20,0,1,D-,A2,rhythm_mr
53.1387755102,0.128571428571,4,2,31,2,2,0.432108843537,"""4/4""",65,73.1282803663,20,0,1,D-,A2,rhythm_mr
53.3102040816,0.134693877551,4,2,31,3,1,0.396281179138,"""4/4""",65,72.6469478114,20,0,1,D-,A2,rhythm_mr
53.506031746,0.179954648526,4,2,31,3,2,0.396281179138,"""4/4""",65,68.8800852056,20,0,1,D-,A2,rhythm_mr
53.7266213152,0.127709750567,4,1,31,4,1,0.373197278912,"""4/4""",62,67.8159067374,20,0,1,D-,A2,rhythm_mr
54.5320634921,0.0551473922902,4,3,32,2,1,0.405850340136,"""4/4""",68,67.627782129,21,1,1,G-,A2,melody
54.593015873,0.129160997732,4,3,32,2,2,0.405850340136,"""4/4""",69,71.5006197834,21,0,1,G-,A2,melody
54.7250793651,0.148027210884,4,3,32,2,3,0.405850340136,"""4/4""",72,69.9159730177,21,0,1,G-,A2,melody
54.9166439909,0.181405895692,4,2,32,3,1,0.402585034014,"""4/4""",74,73.4904666059,21,0,1,G-,A2,melody
55.1401360544,0.140770975057,4,2,32,3,2,0.402585034014,"""4/4""",77,73.3971509696,21,0,1,G-,A2,melody
55.3462131519,0.206077097506,4,4,32,4,2,0.447414965986,"""4/4""",77,70.1308656027,21,0,1,G-,A2,melody
55.5537414966,0.0232199546485,4,4,32,4,3,0.447414965986,"""4/4""",78,71.3331883328,21,0,1,G-,A2,melody
55.5769614512,0.156734693878,4,4,32,4,4,0.447414965986,"""4/4""",79,70.111030731,21,0,1,G-,A2,melody
55.7859410431,0.438276643991,4,1,33,1,1,0.387142857143,"""4/4""",79,72.4974926105,21,0,1,G-,B1,melody
56.267755102,0.14947845805,4,3,33,2,2,0.431995464853,"""4/4""",77,70.581163422,21,0,1,G-,B1,melody
56.4244897959,0.117551020408,4,3,33,2,3,0.431995464853,"""4/4""",74,73.2873423752,21,0,1,G-,B1,melody
56.6523356009,0.316371882086,4,1,33,3,1,0.376530612245,"""4/4""",72,68.2784923413,21,0,1,A7,B1,melody
56.9933786848,0.166893424036,4,2,33,4,1,0.412380952381,"""4/4""",74,67.9877478346,21,0,1,A7,B1,melody
57.2183219955,0.0928798185941,4,2,33,4,2,0.412380952381,"""4/4""",68,70.2428539457,21,0,1,A7,B1,melody
57.3213605442,0.104489795918,4,3,34,1,1,0.402607709751,"""4/4""",67,67.7951927067,21,0,1,A7,B1,melody
57.4287528345,0.143673469388,4,3,34,1,2,0.402607709751,"""4/4""",68,68.138708662,21,0,1,D-,B1,melody
57.5796825397,0.143673469388,4,3,34,1,3,0.402607709751,"""4/4""",65,67.6180232138,21,0,1,D-,B1,melody
57.8075283447,0.210430839002,4,2,34,2,1,0.422154195011,"""4/4""",67,70.1787370199,21,0,1,D-,B1,melody
58.0310204082,0.161088435374,4,2,34,2,2,0.422154195011,"""4/4""",65,67.6708476614,21,0,1,D-,B1,melody
58.2501587302,0.3410430839,4,1,34,3,1,0.431111111111,"""4/4""",62,69.0585632917,21,0,1,D-,B1,melody
58.6115192744,0.214784580499,4,1,34,4,1,0.402607709751,"""4/4""",65,68.5094607416,21,0,1,D-,B1,melody
59.2224943311,0.0783673469388,4,2,35,1,2,0.402403628118,"""4/4""",62,67.289398738,22,1,1,G-,B1,#melody
59.3937414966,0.213333333333,4,2,35,2,1,0.406961451247,"""4/4""",65,71.1773536453,22,0,1,G-,B1,#melody
59.6288435374,0.133514739229,4,2,35,2,2,0.406961451247,"""4/4""",67,63.3140898355,22,0,1,G-,B1,#melody
59.8523356009,0.351201814059,4,1,35,3,1,0.401678004535,"""4/4""",67,-66.2335977453,22,0,1,A7,B1,#melody
60.2253061224,0.150929705215,4,6,35,4,1,0.422199546485,"""4/4""",65,69.0849009298,22,0,1,A7,B1,#melody
60.4778231293,0.104489795918,4,6,35,4,5,0.422199546485,"""4/4""",68,69.7640762684,22,0,1,A7,B1,#melody
60.5823129252,0.0333786848073,4,6,35,4,6,0.422199546485,"""4/4""",67,63.5010456099,22,0,1,A7,B1,#melody
60.817414966,0.0725623582766,4,2,36,1,2,0.392653061224,"""4/4""",62,65.0484488739,22,0,1,D-,B1,#melody
61.019138322,0.177052154195,4,2,36,2,1,0.362063492063,"""4/4""",67,68.601522485,22,0,1,D-,B1,#melody
61.2368253968,0.155283446712,4,2,36,2,2,0.362063492063,"""4/4""",65,55.4661627829,22,0,1,D-,B1,#melody
61.4516099773,0.201723356009,4,2,36,3,1,0.401746031746,"""4/4""",62,67.6290465785,22,0,1,D-,B1,#melody
61.667845805,0.145124716553,4,2,36,3,2,0.401746031746,"""4/4""",60,60.8495483153,22,0,1,D-,B1,#melody
61.8390929705,0.121904761905,4,2,36,4,1,0.422267573696,"""4/4""",62,68.1474093479,22,0,1,D-,B1,#melody
61.9609977324,0.0246712018141,4,2,36,4,2,0.422267573696,"""4/4""",61,64.4007261319,22,0,1,D-,B1,#melody
62.4108843537,0.0798185941043,4,2,37,1,2,0.412335600907,"""4/4""",62,64.0135582298,23,1,1,G-,B1,#rhythm_mi
